coin,blockchain,time_range,whale_transaction_count,total_volume
ETH,Ethereum,2024-02-28 20:00,14,9397.17
ADA,Cardano,2024-02-02 03:00,3,1415.99
ADA,Cardano,2025-06-05 02:00,6,1524.97
ETH,Ethereum,2025-05-29 03:00,11,6541.42
BTC,Bitcoin,2025-05-01 20:00,18,19627.29
SOL,Solana,2024-01-05 05:00,11,2591.37
ETH,Ethereum,2024-08-04 07:00,9,13338.64
BTC,Bitcoin,2025-06-29 03:00,6,27498.03
ETH,Ethereum,2025-06-21 17:00,9,0.0
SOL,Solana,2024-02-24 09:00,4,2411.86
BTC,Bitcoin,2025-07-15 00:00,9,29390.75
BTC,Bitcoin,2024-11-01 10:00,8,24758.18
ETH,Ethereum,2024-09-13 20:00,13,0.0
ETH,Ethereum,2024-05-26 05:00,13,14775.75
BTC,Bitcoin,2024-06-25 22:00,11,30327.74
SOL,Solana,2025-07-28 21:00,6,1117.64
BTC,Bitcoin,2025-04-24 04:00,9,24092.3
SOL,Solana,2024-08-15 20:00,5,1560.02
ADA,Cardano,2025-02-25 11:00,7,1333.31
ETH,Ethereum,2024-10-01 23:00,22,18299.97
SOL,Solana,2024-01-15 02:00,9,1065.18
ADA,Cardano,2024-07-17 19:00,7,1300.79
SOL,Solana,2024-07-04 05:00,3,1859.03
ETH,Ethereum,2024-05-04 03:00,21,8069.59
ADA,Cardano,2025-07-05 00:00,5,381.3
BTC,Bitcoin,2025-02-22 05:00,8,0.0
BTC,Bitcoin,2024-10-05 08:00,5,33762.0
ETH,Ethereum,2024-10-28 09:00,15,21013.08
ADA,Cardano,2025-07-17 00:00,7,1175.43
BTC,Bitcoin,2025-05-05 22:00,10,35376.17
BTC,Bitcoin,2025-07-15 10:00,7,15107.1
BTC,Bitcoin,2024-04-26 18:00,12,33101.8
ETH,Ethereum,2024-11-22 11:00,9,9542.36
ETH,Ethereum,2024-08-20 00:00,16,7800.92
ADA,Cardano,2025-06-09 01:00,7,1028.82
BTC,Bitcoin,2024-08-18 05:00,9,11488.26
ETH,Ethereum,2025-03-28 13:00,12,12433.5
ETH,Ethereum,2025-04-13 05:00,14,12061.0
BTC,Bitcoin,2024-03-13 09:00,9,20057.15
BTC,Bitcoin,2025-01-30 12:00,13,23333.7
BTC,Bitcoin,2024-04-16 08:00,3,29599.81
BTC,Bitcoin,2025-01-17 14:00,7,27342.27
ADA,Cardano,2025-01-02 17:00,4,1092.83
ADA,Cardano,2025-06-14 11:00,6,1532.92
ADA,Cardano,2024-02-23 03:00,6,847.08
BTC,Bitcoin,2025-04-20 19:00,11,3320.26
SOL,Solana,2024-07-25 11:00,5,2105.11
BTC,Bitcoin,2024-11-23 13:00,1,28155.28
BTC,Bitcoin,2025-05-01 14:00,17,25245.86
ETH,Ethereum,2025-02-27 00:00,14,6847.35
ETH,Ethereum,2024-01-19 23:00,13,1402.15
ETH,Ethereum,2024-02-15 11:00,19,10611.76
SOL,Solana,2024-02-15 13:00,7,3285.34
BTC,Bitcoin,2025-04-29 20:00,10,35326.24
ETH,Ethereum,2024-08-04 19:00,21,1975.4
ETH,Ethereum,2024-05-01 04:00,17,21163.32
BTC,Bitcoin,2024-11-29 14:00,11,30216.29
SOL,Solana,2024-09-12 12:00,7,2566.35
SOL,Solana,2024-07-28 19:00,4,1732.91
ETH,Ethereum,2024-11-17 17:00,14,13053.8
ETH,Ethereum,2024-11-01 07:00,9,12388.62
ADA,Cardano,2024-05-31 19:00,5,895.27
SOL,Solana,2025-02-07 10:00,5,3947.17
ADA,Cardano,2025-05-03 08:00,2,1157.92
ADA,Cardano,2024-08-23 05:00,2,943.58
BTC,Bitcoin,2024-11-23 09:00,6,5558.07
SOL,Solana,2025-04-26 12:00,4,1972.64
ADA,Cardano,2025-04-20 02:00,7,724.59
ETH,Ethereum,2024-10-07 05:00,23,16244.61
SOL,Solana,2025-05-21 13:00,14,2956.52
SOL,Solana,2024-04-26 17:00,5,2243.99
BTC,Bitcoin,2025-04-30 17:00,7,20041.26
BTC,Bitcoin,2025-07-20 21:00,16,12452.36
SOL,Solana,2025-05-23 07:00,11,1877.69
ADA,Cardano,2024-03-01 15:00,3,1190.9
BTC,Bitcoin,2024-08-23 01:00,10,23439.99
BTC,Bitcoin,2024-02-09 10:00,7,8725.33
ETH,Ethereum,2024-06-07 02:00,11,9183.42
ADA,Cardano,2025-04-08 07:00,5,1516.3
BTC,Bitcoin,2024-07-02 19:00,14,10577.53
ADA,Cardano,2025-02-06 13:00,6,1039.27
ETH,Ethereum,2024-12-08 23:00,13,8946.31
ETH,Ethereum,2025-07-05 11:00,14,11911.36
BTC,Bitcoin,2024-11-27 12:00,9,25879.53
BTC,Bitcoin,2024-09-09 18:00,10,18112.57
ETH,Ethereum,2024-02-10 18:00,16,6607.23
ADA,Cardano,2024-02-26 21:00,1,1087.64
SOL,Solana,2024-05-28 02:00,15,2693.04
ADA,Cardano,2024-03-29 19:00,3,1150.78
ETH,Ethereum,2024-10-18 11:00,11,13670.55
ETH,Ethereum,2025-03-03 13:00,8,11932.65
ADA,Cardano,2024-01-05 00:00,4,624.12
ETH,Ethereum,2024-03-10 13:00,16,14507.33
SOL,Solana,2024-09-12 02:00,5,1815.33
BTC,Bitcoin,2025-01-19 00:00,13,19787.47
BTC,Bitcoin,2024-01-10 22:00,8,14721.47
SOL,Solana,2024-07-31 19:00,11,2276.61
BTC,Bitcoin,2024-11-02 20:00,9,9912.94
ETH,Ethereum,2024-08-05 17:00,15,9380.89
ADA,Cardano,2024-07-13 11:00,8,896.22
BTC,Bitcoin,2024-02-27 05:00,8,24463.22
ADA,Cardano,2024-09-14 11:00,1,1307.48
ADA,Cardano,2024-10-31 19:00,6,1396.6
BTC,Bitcoin,2024-08-22 14:00,9,25718.57
SOL,Solana,2024-04-23 19:00,8,2704.98
ETH,Ethereum,2024-08-27 10:00,21,5704.45
BTC,Bitcoin,2024-07-08 14:00,14,30280.86
BTC,Bitcoin,2025-05-15 22:00,8,30132.64
BTC,Bitcoin,2025-05-05 00:00,14,43225.93
ETH,Ethereum,2024-08-28 06:00,15,10538.31
SOL,Solana,2024-09-11 09:00,11,1876.72
ETH,Ethereum,2025-02-02 08:00,11,12028.78
BTC,Bitcoin,2024-05-14 11:00,16,27929.34
ADA,Cardano,2024-10-21 11:00,2,723.47
SOL,Solana,2024-10-30 07:00,11,2785.27
SOL,Solana,2024-02-27 13:00,7,2604.48
ETH,Ethereum,2025-04-07 14:00,14,16496.12
ETH,Ethereum,2025-06-05 22:00,10,14270.44
ETH,Ethereum,2024-01-10 09:00,21,15235.75
BTC,Bitcoin,2024-08-06 14:00,10,13544.55
ETH,Ethereum,2024-03-26 14:00,16,15416.37
ETH,Ethereum,2024-09-04 05:00,14,11299.09
ETH,Ethereum,2024-12-21 16:00,18,12030.47
ETH,Ethereum,2024-06-11 23:00,7,10196.59
ETH,Ethereum,2024-05-17 11:00,18,10125.11
SOL,Solana,2025-03-17 15:00,6,2970.24
SOL,Solana,2024-01-20 19:00,7,1633.78
SOL,Solana,2024-12-29 11:00,9,2349.9
BTC,Bitcoin,2024-01-10 12:00,9,28459.37
BTC,Bitcoin,2024-01-10 16:00,16,31800.5
ADA,Cardano,2024-01-19 16:00,6,1394.78
ADA,Cardano,2024-07-06 20:00,2,430.27
ADA,Cardano,2024-10-11 01:00,5,255.28
BTC,Bitcoin,2024-03-07 18:00,7,33359.07
ETH,Ethereum,2024-12-25 09:00,13,18793.33
BTC,Bitcoin,2024-03-30 01:00,14,22392.46
BTC,Bitcoin,2024-09-23 08:00,10,24448.1
ADA,Cardano,2024-01-14 18:00,5,1263.12
BTC,Bitcoin,2024-03-14 11:00,18,26780.13
SOL,Solana,2025-06-28 14:00,9,2920.63
BTC,Bitcoin,2025-03-25 20:00,8,20142.95
ETH,Ethereum,2024-10-11 22:00,13,5828.56
SOL,Solana,2024-11-07 12:00,9,2883.49
BTC,Bitcoin,2024-06-23 16:00,4,15436.76
ADA,Cardano,2024-07-23 23:00,4,1543.95
SOL,Solana,2024-03-27 18:00,8,1944.77
ADA,Cardano,2024-07-01 17:00,6,863.03
ADA,Cardano,2025-07-12 00:00,1,1357.66
BTC,Bitcoin,2025-04-08 20:00,10,23417.54
ETH,Ethereum,2025-02-27 13:00,15,8846.1
SOL,Solana,2024-06-01 19:00,7,2304.87
ETH,Ethereum,2025-05-21 08:00,11,2851.48
ETH,Ethereum,2025-04-03 13:00,11,26591.42
BTC,Bitcoin,2024-02-28 11:00,7,29986.94
SOL,Solana,2024-06-08 08:00,6,2875.47
ADA,Cardano,2024-11-02 01:00,3,846.23
ETH,Ethereum,2024-02-18 23:00,14,1556.31
SOL,Solana,2024-10-16 22:00,11,2421.43
SOL,Solana,2024-09-29 04:00,7,1678.02
BTC,Bitcoin,2024-12-23 05:00,9,25809.74
ADA,Cardano,2024-06-19 23:00,2,1071.93
ETH,Ethereum,2025-05-26 17:00,25,7271.58
ADA,Cardano,2025-03-17 07:00,3,1504.67
ADA,Cardano,2025-03-05 23:00,1,1149.55
SOL,Solana,2024-08-21 17:00,6,1165.45
ADA,Cardano,2025-01-28 14:00,13,1796.71
SOL,Solana,2024-01-05 19:00,8,1564.96
BTC,Bitcoin,2024-10-06 09:00,16,31475.83
BTC,Bitcoin,2024-05-09 16:00,8,33296.35
ADA,Cardano,2025-05-07 13:00,2,1494.72
ETH,Ethereum,2024-11-16 08:00,12,1462.12
BTC,Bitcoin,2025-07-03 17:00,11,33845.34
ADA,Cardano,2024-07-05 21:00,2,507.1
ETH,Ethereum,2025-04-04 10:00,10,7933.45
BTC,Bitcoin,2024-04-28 05:00,6,19945.77
ETH,Ethereum,2024-06-09 11:00,13,5245.04
BTC,Bitcoin,2025-04-01 17:00,8,111.7
ETH,Ethereum,2025-03-20 13:00,16,10563.25
ADA,Cardano,2024-04-18 10:00,2,1119.18
ETH,Ethereum,2024-12-13 01:00,12,13914.78
ADA,Cardano,2024-03-23 22:00,3,1763.73
BTC,Bitcoin,2025-03-15 15:00,8,18867.92
BTC,Bitcoin,2025-07-14 17:00,13,30254.82
ADA,Cardano,2024-12-27 09:00,4,1352.49
ETH,Ethereum,2025-04-15 13:00,13,17491.5
ADA,Cardano,2024-04-17 02:00,3,799.02
ADA,Cardano,2025-06-02 11:00,8,1317.74
ETH,Ethereum,2025-03-30 05:00,13,10702.91
ADA,Cardano,2024-09-08 15:00,7,1398.38
BTC,Bitcoin,2025-03-27 05:00,12,18806.25
SOL,Solana,2025-07-28 20:00,11,3076.97
ETH,Ethereum,2025-07-01 16:00,21,16439.47
BTC,Bitcoin,2025-03-05 07:00,7,28491.82
ADA,Cardano,2024-10-26 16:00,5,1442.41
BTC,Bitcoin,2024-12-06 03:00,8,31754.09
ADA,Cardano,2025-06-16 14:00,5,1233.04
SOL,Solana,2024-03-08 13:00,7,723.21
BTC,Bitcoin,2025-01-30 01:00,10,25269.84
ADA,Cardano,2025-07-22 01:00,3,900.65
SOL,Solana,2025-05-19 02:00,6,4755.53
SOL,Solana,2025-07-25 07:00,6,2859.78
BTC,Bitcoin,2024-08-08 09:00,10,37450.17
BTC,Bitcoin,2024-03-24 16:00,8,12151.39
BTC,Bitcoin,2024-11-14 19:00,6,22992.03
SOL,Solana,2024-11-30 06:00,11,3203.2
ADA,Cardano,2024-02-29 18:00,5,1337.14
BTC,Bitcoin,2024-06-18 11:00,7,18014.22
SOL,Solana,2024-07-06 00:00,12,1756.26
ADA,Cardano,2024-10-05 09:00,1,1087.12
BTC,Bitcoin,2024-09-09 22:00,14,16559.56
BTC,Bitcoin,2024-08-10 23:00,13,23218.55
ADA,Cardano,2024-11-07 07:00,10,1613.73
SOL,Solana,2025-02-28 18:00,2,1559.76
SOL,Solana,2025-07-14 04:00,9,3084.35
BTC,Bitcoin,2025-05-07 05:00,8,32226.76
BTC,Bitcoin,2024-09-02 03:00,12,28678.11
ADA,Cardano,2025-02-11 20:00,6,1558.17
BTC,Bitcoin,2025-01-28 07:00,9,30416.63
SOL,Solana,2024-09-21 16:00,8,0.0
ETH,Ethereum,2025-03-27 01:00,15,7293.35
SOL,Solana,2025-02-19 09:00,10,3444.92
ADA,Cardano,2025-02-16 06:00,5,506.33
SOL,Solana,2025-02-12 20:00,5,3683.5
BTC,Bitcoin,2024-12-08 01:00,12,23656.54
SOL,Solana,2024-05-31 20:00,6,3888.75
ADA,Cardano,2025-02-06 23:00,5,640.64
BTC,Bitcoin,2024-01-10 19:00,14,33987.15
ETH,Ethereum,2025-07-16 18:00,13,10008.62
BTC,Bitcoin,2024-07-30 13:00,11,31647.41
SOL,Solana,2024-03-19 15:00,7,2413.56
SOL,Solana,2024-07-14 16:00,5,2151.78
SOL,Solana,2024-05-27 21:00,10,3498.74
BTC,Bitcoin,2024-07-23 10:00,9,25259.29
BTC,Bitcoin,2025-06-30 22:00,12,24194.67
ETH,Ethereum,2025-04-21 06:00,13,14929.69
ETH,Ethereum,2025-04-10 13:00,21,7796.03
ETH,Ethereum,2024-12-08 18:00,13,9897.4
BTC,Bitcoin,2024-06-16 09:00,8,27422.0
SOL,Solana,2025-07-30 03:00,11,3694.46
ETH,Ethereum,2024-12-20 08:00,15,11058.97
ETH,Ethereum,2024-08-15 05:00,15,15111.62
SOL,Solana,2024-04-02 02:00,9,1595.9
ETH,Ethereum,2025-04-09 22:00,21,7699.06
ETH,Ethereum,2024-11-23 17:00,8,4051.51
ETH,Ethereum,2024-08-10 02:00,15,24605.04
ETH,Ethereum,2025-02-02 21:00,10,8133.15
SOL,Solana,2024-12-08 03:00,10,2735.31
BTC,Bitcoin,2024-10-04 16:00,6,1900.81
SOL,Solana,2025-06-28 17:00,2,2517.57
BTC,Bitcoin,2025-06-02 21:00,6,13982.15
BTC,Bitcoin,2025-01-07 15:00,8,27848.39
ETH,Ethereum,2024-05-17 20:00,11,0.0
SOL,Solana,2025-02-12 04:00,3,4110.01
ETH,Ethereum,2024-09-20 00:00,16,1252.32
ETH,Ethereum,2025-05-25 12:00,10,14252.9
BTC,Bitcoin,2024-11-14 03:00,10,22178.7
BTC,Bitcoin,2024-02-22 02:00,11,24873.5
ETH,Ethereum,2025-05-31 15:00,15,5865.52
BTC,Bitcoin,2025-07-10 21:00,4,29888.38
BTC,Bitcoin,2024-05-27 23:00,3,34287.42
ETH,Ethereum,2025-02-01 07:00,17,13881.25
SOL,Solana,2024-04-11 15:00,5,3186.78
ETH,Ethereum,2025-02-09 22:00,12,17156.0
ADA,Cardano,2025-06-04 13:00,6,1061.39
BTC,Bitcoin,2024-10-17 08:00,10,14348.61
SOL,Solana,2024-08-29 12:00,6,1204.9
BTC,Bitcoin,2024-09-14 05:00,6,30366.63
ETH,Ethereum,2025-02-21 22:00,13,11746.48
ADA,Cardano,2025-05-22 23:00,5,986.95
ETH,Ethereum,2025-01-22 21:00,16,10617.85
BTC,Bitcoin,2024-12-18 03:00,8,24744.39
ETH,Ethereum,2025-04-26 12:00,12,1746.77
ETH,Ethereum,2024-04-14 04:00,11,5605.25
ADA,Cardano,2024-08-13 19:00,2,1138.3
ETH,Ethereum,2024-12-09 03:00,20,11939.36
ETH,Ethereum,2024-03-06 11:00,8,12469.55
ETH,Ethereum,2024-06-01 23:00,13,7031.31
ETH,Ethereum,2024-02-04 02:00,11,13035.1
ETH,Ethereum,2025-01-13 08:00,16,8690.01
BTC,Bitcoin,2025-02-28 17:00,9,29624.12
BTC,Bitcoin,2025-03-09 15:00,11,17953.29
ETH,Ethereum,2025-05-31 00:00,11,12745.62
ADA,Cardano,2024-04-13 03:00,2,260.22
BTC,Bitcoin,2024-07-03 10:00,14,15269.74
ADA,Cardano,2025-05-10 07:00,6,1929.65
BTC,Bitcoin,2025-05-20 20:00,12,37743.71
ETH,Ethereum,2025-02-03 09:00,11,16315.95
ETH,Ethereum,2025-04-22 22:00,18,13768.21
BTC,Bitcoin,2024-08-02 04:00,7,19358.96
SOL,Solana,2024-01-06 02:00,11,4841.3
ETH,Ethereum,2024-08-10 23:00,13,11180.63
SOL,Solana,2024-05-17 12:00,5,1568.67
BTC,Bitcoin,2025-06-14 14:00,8,12797.66
BTC,Bitcoin,2024-02-07 10:00,3,4471.55
BTC,Bitcoin,2025-05-22 18:00,13,22977.13
SOL,Solana,2025-05-13 02:00,8,2053.78
ADA,Cardano,2024-04-19 03:00,4,799.89
ADA,Cardano,2024-07-19 05:00,8,897.9
BTC,Bitcoin,2024-07-30 14:00,14,22253.9
ADA,Cardano,2024-06-19 04:00,4,824.92
ADA,Cardano,2025-03-22 22:00,10,1050.18
ADA,Cardano,2025-05-18 03:00,4,1209.67
ETH,Ethereum,2024-01-25 22:00,11,13066.53
ADA,Cardano,2025-02-20 19:00,2,811.23
BTC,Bitcoin,2024-01-10 06:00,10,10045.25
ADA,Cardano,2025-02-09 01:00,5,1066.97
BTC,Bitcoin,2024-02-27 06:00,5,12125.68
BTC,Bitcoin,2024-10-24 12:00,10,26670.4
ETH,Ethereum,2024-01-20 05:00,15,3878.03
ETH,Ethereum,2024-12-27 20:00,10,2677.84
ADA,Cardano,2025-04-10 22:00,4,928.45
ADA,Cardano,2025-05-24 08:00,9,979.89
ETH,Ethereum,2025-04-05 07:00,14,3256.77
SOL,Solana,2024-07-12 06:00,7,791.84
ETH,Ethereum,2024-02-03 17:00,16,3049.11
ETH,Ethereum,2025-06-12 21:00,13,10722.43
ETH,Ethereum,2024-12-05 01:00,14,11017.77
ETH,Ethereum,2024-01-28 04:00,9,8491.55
BTC,Bitcoin,2025-05-08 19:00,15,21508.77
ADA,Cardano,2024-07-07 18:00,4,568.49
ETH,Ethereum,2025-04-29 01:00,13,22412.39
SOL,Solana,2024-10-01 01:00,6,2344.55
ETH,Ethereum,2024-08-14 20:00,15,11753.54
BTC,Bitcoin,2024-08-19 07:00,6,21658.71
BTC,Bitcoin,2024-03-10 12:00,12,15953.61
BTC,Bitcoin,2025-06-20 08:00,12,13142.19
ADA,Cardano,2025-07-22 12:00,6,875.86
BTC,Bitcoin,2024-07-21 02:00,9,8481.68
ETH,Ethereum,2024-10-24 17:00,19,17587.38
SOL,Solana,2025-04-09 15:00,7,2975.86
ADA,Cardano,2024-08-11 19:00,5,281.34
ADA,Cardano,2024-08-06 06:00,6,1072.66
ETH,Ethereum,2024-09-04 08:00,15,9169.82
ETH,Ethereum,2024-12-27 08:00,15,10574.32
BTC,Bitcoin,2025-01-15 04:00,15,25081.96
ADA,Cardano,2025-01-15 10:00,7,966.49
SOL,Solana,2024-01-13 18:00,5,1803.07
SOL,Solana,2024-05-27 12:00,10,2715.08
ETH,Ethereum,2025-04-28 08:00,20,12352.03
SOL,Solana,2024-11-26 20:00,7,2998.65
SOL,Solana,2024-03-25 14:00,9,2351.39
BTC,Bitcoin,2025-05-12 19:00,14,18865.0
ETH,Ethereum,2024-05-17 15:00,13,15616.87
BTC,Bitcoin,2025-03-21 11:00,10,26797.61
ADA,Cardano,2025-07-03 12:00,6,941.96
BTC,Bitcoin,2025-04-30 06:00,9,24771.96
BTC,Bitcoin,2025-01-21 12:00,13,20321.97
ETH,Ethereum,2024-06-29 17:00,12,6588.19
BTC,Bitcoin,2024-10-08 13:00,16,23049.45
ADA,Cardano,2025-01-22 23:00,9,929.46
ADA,Cardano,2024-02-06 06:00,2,1189.59
BTC,Bitcoin,2025-07-21 14:00,3,19512.87
SOL,Solana,2024-12-26 03:00,4,3044.96
ADA,Cardano,2024-03-12 12:00,7,656.35
ETH,Ethereum,2024-08-05 10:00,11,7576.94
SOL,Solana,2024-07-28 21:00,12,2825.47
SOL,Solana,2024-12-11 12:00,9,2001.94
SOL,Solana,2024-11-25 04:00,8,2215.3
ETH,Ethereum,2025-04-16 17:00,14,13924.62
ETH,Ethereum,2024-02-28 13:00,13,14863.21
BTC,Bitcoin,2024-08-24 14:00,2,22331.53
SOL,Solana,2025-03-11 01:00,11,3857.19
ETH,Ethereum,2024-12-22 19:00,10,12746.84
ETH,Ethereum,2025-06-23 19:00,21,13688.57
BTC,Bitcoin,2025-07-30 16:00,9,12183.56
BTC,Bitcoin,2025-06-20 16:00,12,9304.74
BTC,Bitcoin,2025-02-22 17:00,12,20638.66
ADA,Cardano,2024-07-23 05:00,5,571.09
SOL,Solana,2025-02-10 05:00,3,1611.25
ETH,Ethereum,2024-09-02 10:00,12,7086.2
BTC,Bitcoin,2024-03-11 20:00,9,19977.89
ETH,Ethereum,2024-05-30 10:00,18,16794.27
ADA,Cardano,2025-02-21 11:00,4,741.37
ETH,Ethereum,2025-06-19 12:00,20,8179.52
SOL,Solana,2025-03-29 19:00,12,1815.92
BTC,Bitcoin,2024-10-16 01:00,5,27348.47
ETH,Ethereum,2024-07-15 22:00,16,17637.94
SOL,Solana,2025-02-11 16:00,8,1003.65
ADA,Cardano,2025-06-29 04:00,5,1564.93
BTC,Bitcoin,2025-06-22 06:00,12,24643.16
ADA,Cardano,2024-06-15 08:00,1,857.22
SOL,Solana,2024-08-21 07:00,9,3116.66
BTC,Bitcoin,2024-07-01 00:00,7,26278.37
SOL,Solana,2025-07-17 13:00,12,2662.99
BTC,Bitcoin,2024-07-30 02:00,8,12687.89
ETH,Ethereum,2024-07-15 21:00,14,15065.01
SOL,Solana,2025-01-16 19:00,15,3706.07
ADA,Cardano,2025-06-17 02:00,1,1188.84
BTC,Bitcoin,2024-02-04 08:00,8,13856.36
ETH,Ethereum,2024-08-06 15:00,19,14904.44
ETH,Ethereum,2025-04-04 02:00,12,5977.01
SOL,Solana,2025-07-20 16:00,4,1173.76
ETH,Ethereum,2025-01-30 16:00,19,12808.62
ADA,Cardano,2024-06-02 16:00,7,852.26
SOL,Solana,2024-04-16 03:00,6,2150.35
ADA,Cardano,2024-10-26 23:00,3,563.95
ADA,Cardano,2025-04-14 12:00,5,687.17
ETH,Ethereum,2024-01-03 10:00,23,12902.53
SOL,Solana,2024-08-04 00:00,11,4015.35
SOL,Solana,2024-10-07 04:00,4,3486.32
BTC,Bitcoin,2024-04-12 23:00,7,17093.76
ADA,Cardano,2025-03-01 07:00,8,474.11
SOL,Solana,2024-08-13 09:00,13,1926.16
ETH,Ethereum,2024-07-08 05:00,8,15383.24
BTC,Bitcoin,2025-02-11 05:00,10,17326.99
BTC,Bitcoin,2024-07-03 06:00,18,18971.5
ADA,Cardano,2025-03-11 08:00,4,997.89
SOL,Solana,2024-09-04 16:00,7,1322.94
ADA,Cardano,2024-12-19 12:00,4,1173.25
SOL,Solana,2024-11-29 07:00,6,2693.96
ADA,Cardano,2025-03-14 15:00,7,832.33
ADA,Cardano,2024-10-04 16:00,11,592.69
SOL,Solana,2024-03-23 14:00,8,2462.18
ETH,Ethereum,2025-02-04 00:00,20,15300.18
ADA,Cardano,2024-04-11 06:00,1,1524.76
SOL,Solana,2025-05-10 22:00,15,2414.24
BTC,Bitcoin,2024-03-04 19:00,8,18172.44
ADA,Cardano,2025-01-11 17:00,11,1181.84
SOL,Solana,2024-05-23 22:00,7,2903.28
BTC,Bitcoin,2024-05-20 11:00,9,26121.3
ADA,Cardano,2025-04-10 05:00,2,1193.96
SOL,Solana,2025-05-01 22:00,15,3475.31
BTC,Bitcoin,2025-06-01 13:00,7,7555.75
ETH,Ethereum,2024-09-06 09:00,13,13797.52
BTC,Bitcoin,2024-03-11 05:00,9,21999.3
SOL,Solana,2024-05-15 13:00,10,1763.04
ADA,Cardano,2024-02-26 13:00,3,1031.02
SOL,Solana,2024-02-18 00:00,5,972.26
SOL,Solana,2025-04-25 19:00,4,1614.55
ETH,Ethereum,2024-03-13 21:00,18,6865.43
SOL,Solana,2024-12-14 09:00,9,1508.37
ADA,Cardano,2025-04-06 17:00,1,1047.16
ETH,Ethereum,2024-11-17 13:00,14,16330.97
ADA,Cardano,2025-06-04 20:00,4,1068.41
SOL,Solana,2024-11-12 11:00,9,1486.8
BTC,Bitcoin,2024-04-03 13:00,11,34263.47
ETH,Ethereum,2024-03-26 04:00,15,10012.38
SOL,Solana,2024-09-23 22:00,10,2814.54
ETH,Ethereum,2024-02-27 15:00,17,14729.45
ETH,Ethereum,2025-06-16 21:00,14,12131.46
SOL,Solana,2024-06-06 07:00,9,2072.78
SOL,Solana,2024-09-30 01:00,7,1474.66
SOL,Solana,2024-06-03 14:00,6,2320.83
ETH,Ethereum,2025-01-06 02:00,19,17832.67
BTC,Bitcoin,2024-07-19 04:00,9,14593.32
ETH,Ethereum,2024-07-18 13:00,14,10990.1
ETH,Ethereum,2024-10-04 20:00,16,14014.12
ADA,Cardano,2025-07-21 20:00,4,1583.24
SOL,Solana,2025-04-13 02:00,6,2547.36
ETH,Ethereum,2024-04-26 20:00,13,5761.65
ETH,Ethereum,2025-05-19 20:00,20,19818.76
BTC,Bitcoin,2024-05-06 11:00,15,26198.22
ETH,Ethereum,2025-02-28 23:00,9,14129.95
ETH,Ethereum,2025-06-11 23:00,9,5640.85
ETH,Ethereum,2024-12-03 16:00,17,7966.93
ETH,Ethereum,2025-07-15 07:00,18,13508.57
BTC,Bitcoin,2025-02-12 10:00,3,16110.44
ETH,Ethereum,2024-07-14 17:00,16,7742.46
ETH,Ethereum,2024-11-12 12:00,16,10983.53
ETH,Ethereum,2024-09-10 20:00,13,10411.63
SOL,Solana,2025-03-21 10:00,8,2526.79
ADA,Cardano,2024-06-25 00:00,2,657.1
ADA,Cardano,2025-01-26 08:00,1,759.87
BTC,Bitcoin,2025-03-29 13:00,10,12820.45
SOL,Solana,2024-06-30 15:00,6,2146.9
ETH,Ethereum,2025-06-11 09:00,10,12608.8
BTC,Bitcoin,2024-08-14 05:00,12,22929.22
ADA,Cardano,2025-03-21 23:00,1,1242.02
BTC,Bitcoin,2025-05-27 15:00,12,30521.91
SOL,Solana,2025-04-23 15:00,4,1418.19
ADA,Cardano,2025-03-25 09:00,3,1246.13
BTC,Bitcoin,2025-04-19 07:00,8,19191.15
ETH,Ethereum,2025-04-19 08:00,12,9692.37
ADA,Cardano,2024-05-27 11:00,7,890.87
ADA,Cardano,2024-12-31 07:00,5,1029.3
ETH,Ethereum,2024-12-06 00:00,8,18265.34
ADA,Cardano,2025-01-27 19:00,5,1609.75
ETH,Ethereum,2025-05-10 15:00,13,13048.33
ADA,Cardano,2025-02-10 19:00,6,1266.07
BTC,Bitcoin,2024-03-03 17:00,9,22143.35
BTC,Bitcoin,2024-09-26 23:00,7,18191.14
ETH,Ethereum,2024-04-12 08:00,14,6502.05
BTC,Bitcoin,2024-02-12 04:00,10,14289.59
BTC,Bitcoin,2025-03-15 14:00,10,20870.34
ETH,Ethereum,2025-02-19 07:00,16,15015.78
BTC,Bitcoin,2025-01-17 16:00,6,31591.17
ETH,Ethereum,2025-01-02 21:00,20,9742.28
ADA,Cardano,2024-10-08 08:00,3,509.37
BTC,Bitcoin,2024-09-22 12:00,9,24635.61
ADA,Cardano,2024-02-27 18:00,6,756.86
BTC,Bitcoin,2024-01-04 11:00,15,28891.41
ETH,Ethereum,2024-01-14 12:00,21,14027.85
ADA,Cardano,2025-06-20 04:00,3,972.94
BTC,Bitcoin,2024-02-03 00:00,7,8238.28
SOL,Solana,2024-08-15 01:00,10,3597.22
ETH,Ethereum,2025-06-21 09:00,14,3613.21
ETH,Ethereum,2025-04-04 00:00,8,9922.53
BTC,Bitcoin,2024-09-08 05:00,4,27364.4
